doc_id,title,category,section,paragraph_text,source_url
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,"Expenditure limits, rates, and policies applicable to system funds do not apply to
custodial funds unless otherwise stated in 2 Custodial Funds.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,State of Illinois procurement regulations do not apply to expenditure of custodial,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,"funds unless the owner is an agency, office, or unit of the State of Illinois.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,"The system may not procure its own goods and services by expending custodial
funds.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,Invoice or other appropriate documentation of the nature and purpose of the,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,expenditure must be obtained and retained by the liaison unit for all expenditure,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,transactions.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,"To process a gift to the system from the owner of a custodial fund, see 2.6 Process a",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,Transaction between the University and the Owner of a Custodial Fund.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,"To return funds to the owner, rather than expend them on the owner's behalf, see 2.7",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,Return Custodial Funds to the Owner.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Policy Statement,the Need for a,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,"on Behalf of
Owner",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,https://www.busfin.uillinois.edu/bfpp/section-2-agency-funds/expend-agency-funds-on-behalf-of-owner,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,Liaison units may not expend custodial funds using system purchase orders (Banner,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,or iBuy) unless the owner and system have entered into a contract that provides for,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,use of system purchase orders.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,"When the recipient of the expenditure is not a non-resident alien, liaison units may",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,"expend custodial funds using one of the following methods, provided the related steps",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,outlined in this process are followed:,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,"Banner journal vouchers, when procuring goods and services from the system.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,"PCards or TCards held by the liaison unit, provided system policies, dollar limits,",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,and controls established for use of PCards/TCards are met. PCards/TCards will,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,"not be issued directly to owners of custodial funds, and physical possession of",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,cards may not be transferred to non-system personnel. No modifications to,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,"system software, profiles, Merchant Category Code groupings, etc. will be made
to accommodate card use on behalf of custodial fund owners. See 7.6 The",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,University Purchasing Card (PCard).,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,Emburse Enterprise system.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,needed documentation and confirm the recipient's legal eligibility to receive payment,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,before agreeing to reimburse or procure services from the non-resident alien. Liaison,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,units that do not wish to facilitate these payments must inform the owner prior to,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,executing their Custodial Fund Agreement that:,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,"The owner may not arrange for services by or reimbursements to a non-resident
alien that will be paid from their custodial fund, and",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,The owner's custodial funds cannot be used to pay non-resident aliens.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,A custodial fund owner cannot use the system sales tax exemption number to avoid,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,custodial fund expenditures for procurement of taxable goods unless the liaison unit,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,has retained on file a copy of the owner's sales tax exemption letter. The liaison unit,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,must provide the owner's sales tax exemption number (and letter if requested) to the,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,vendor at the point of purchase.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,"System stores units may, but are not required to, sell goods to owners of custodial",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,funds. Units that sell goods to owners of custodial funds must collect and remit sales,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,tax according to 18.6 Sales and Use Tax/Goods and Services Tax unless the owner,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Responsibilities,or liaison provides a copy of the owner's sales tax exemption letter.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,https://www.busfin.uillinois.edu/bfpp/section-2-agency-funds/expend-agency-funds-on-behalf-of-owner,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"To expend custodial funds on behalf of an owner, follow the procedures below.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"When the recipient of the expenditure is not a non-
resident alien:",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"1. Determine whether to make the expenditure using a journal voucher,",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"PCard/TCard, or Emburse Enterprise.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Use a journal voucher when:,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Procuring goods or services from a system unit, or",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Correcting an error in the original posting of a Banner transaction,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"as described in 2.6 Process a Transaction between the University
and the Owner of a Custodial Fund.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Use a PCard/TCard when procuring goods or services from an external,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,vendor.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Use Emburse Enterprise when:,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Procuring goods and services from an external vendor, or",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Reimbursing an individual for payments made on behalf of the,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,owner.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,2. Process the transaction:,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,If using a journal voucher:,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Verify that the transaction is adequately supported as an expenditure
made on behalf of the owner and that adequate invoice documentation",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,to explain the purpose of the expenditure is retained in unit files.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Verify that the expenditure (in conjunction with any other pending
expenditures) will not create an overdraft in the custodial fund. If an",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"overdraft will be created, obtain additional funding from the owner or
discuss with University Accounting and Financial Reporting (UAFR)
prior to processing the expenditure.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"If procurement of goods are from a system storeroom, assure that sales
tax is included in the payment unless the owner’s sales tax exemption
documentation (not the University of Illinois System sales tax exempt",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"identification number) is provided to the storeroom as required in the
Policy Statement above.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Process the journal voucher in Banner.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,If using a PCard or TCard,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Verify that the transaction is adequately supported as an expenditure,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"made on behalf of the owner and that adequate invoice documentation
to explain the purpose of the expenditure is retained in unit files.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Verify that the transaction will not violate any system limits or policies
for card usage.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"overdraft will be created, obtain additional funding from the owner or
discuss with UAFR prior to processing the expenditure.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"When procuring goods, assure that sales tax is included in the payment",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"unless the owner’s sales tax exemption documentation (not the
system’s sales tax exempt identification number) is provided to the
vendor as required in Before You Begin above. Caution: When using a",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"PCard or TCard for web purchases, make sure that any system sales tax
exemption defaults are not applied.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Process the card transaction with the vendor.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,If using the Emburse Enterprise System:,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Obtain a completed Expenditure from 9D Custodial Funds form from,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,the owner or an authorized representative of the owner organization.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Verify that adequate invoice documentation to explain the purpose of
the expenditure is retained in unit files.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Verify the payee is not a non-resident alien. If the payee is a non-
resident alien, follow the appropriate process in the section below.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Determine payee vendor identification number in the Accounts,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Payable system and enter it on the Expenditure from 9D Custodial
Funds form. If the payee does not have a vendor identification number,
request one. To determine how to identify or request a vendor",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"identification number, consult Vendor Setup.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Sign the liaison attestation on the authorization form.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"When procuring goods, assure that sales tax is included in the payment
unless the owner’s sales tax exemption documentation (not the
system’s sales tax exempt identification number) is provided to the",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,vendor as required in Before You Begin above.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Process the disbursement transaction in the Emburse Enterprise,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"system, attaching the fully completed",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Expenditure from 9D Custodial Funds form and any other,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,documentation needed to support the transaction.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,3. Verify that the expenditure is accurately recorded in the custodial fund.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"When the recipient of the expenditure is a non-
resident alien:",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,1. Verify that payments to the individual are permissible prior to contracting,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,for services from or agreeing to reimburse the individual by following these,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,steps:,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Obtain payee visa status.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"See Payments to Foreign Nationals to determine payment eligibility
and required documentation.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Consult with the Office of University Payroll and Benefits (UPB) to
address any questions not resolved by referring to the website.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"When required documents and information have been obtained,",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,submit them to UPB to verify that the payment is permissible.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"2. After confirming the payment is permissible, inform the individual that they",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,may provide services or acquire goods or services for reimbursement.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,3. After the individual has performed the service or acquired the goods or,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,services:,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"Complete the Expenditure from 9D Custodial Funds form and
forward it to UPB to generate the payment.",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,4. Verify that the expenditure is accurately recorded in the custodial fund.,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Expenditure from 9D Custodial Funds,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,Related Policies and Procedures,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,8 Payments and Reimbursements,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,"8.1.3 Determine the Allowability of Specific Expenditures—Financial Assistance
and Sponsorship Payments to Outside Organizations",
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Procedures,11.3 Campus Processing of Gifts,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Additional Resources,Emburse Enterprise Resource Page,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Additional Resources,https://www.busfin.uillinois.edu/bfpp/section-2-agency-funds/expend-agency-funds-on-behalf-of-owner,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Additional Resources,Restricted Items and Purchases Requiring Special Approval,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Additional Resources,First published: December 2014 | Last Updated April 2025 | Last Reviewed February,
2_5_expend_custodial_funds_on_behalf_of_owner_business_finan,2.5 Expend Custodial Funds on Behalf of Owner - Business & Finance,Custodial Funds,Additional Resources,"For questions or concerns about the BusFin site, please contact sharedservices@uillinois.edu.",
