doc_id,title,category,section,paragraph_text,source_url
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Policy Statement,Proper use of Banner AR for collecting delinquent accounts receivable in compliance,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Policy Statement,with the law.,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Applicability of the Policy,The collection of delinquent accounts receivable regardless of whether Banner AR is,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Applicability of the Policy,used.,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,5.2.1 Obtain,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,5.2.2 Create a,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,5.2.3 Process,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,"5.2.4
Determine",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,"Whether a
Student Charge",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,https://www.busfin.uillinois.edu/bfpp/section-5-receivables/collect-delinquent-accounts-receivable,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,5.2.5 Process,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,5.2.6 Process,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,5.3.1 Calculate,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Procedures,5.3.2 Collect,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,To collect delinquent accounts receivable:,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,1. Make every effort through internal activities to collect payment in full:,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"Locate, analyze, and verify current customer addresses and phone",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,numbers (skip trace).,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"Send past-due notices to the customer by mail, email, or phone.",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"Place receivable balances of $1,000 or more with the Illinois",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,Comptroller's State Offset System once they are delinquent for 90,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,days. The State Offset System deducts the amount owed from Illinois,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"wages, tax refunds, lottery winnings, and other state payments.",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,2. Place accounts with an external collection agency when internal collection,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,efforts have failed. The agency:,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,Repeats internal collection activities,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"Evaluates the cost effectiveness of litigation and makes
recommendation to the system",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"3. If the agency is unable to collect the account within one year, recall the",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,account from that agency and place it with a second agency. The second,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,agency:,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,Evaluates the cost effectiveness of litigation and makes,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,recommendation to the system,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"4. If the second agency is unable to collect the account within one year, recall
the account from that agency and place it with a third agency. The third",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"5. If the third agency is unable to collect the account within one year, recall the",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,account from that agency and write it off:,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"Review and certify all write-offs of less than $1,000.",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,"Submit to the State of Illinois Attorney General's Office for approval of
all write-offs of $1,000 or more.",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,Write off all accounts approved for write off.,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Resources,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Additional Resources,Allowance for Uncollectible Accounts,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Additional Resources,Illinois State Collection Act of 1986,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Additional Resources,Statewide Accounting Management System (SAMS),
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Additional Resources,Contact University Bursar (aroperations@uillinois.edu) to request collection,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Additional Resources,assistance for older accounts that were not billed in Banner AR.,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Additional Resources,"For questions or concerns about the BusFin site, please contact sharedservices@uillinois.edu.",
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Additional Resources,https://www.busfin.uillinois.edu/bfpp/section-5-receivables/collect-delinquent-accounts-receivable,
5_3_2_collect_delinquent_accounts_receivable_business_financ,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,Receivables,Additional Resources,5.3.2 Collect Delinquent Accounts Receivable - Business & Finance,
